date,fund_id,base_fund_id,universe,method,method_label,daily_return,rebalance_date,live_start_date,live_end_date,periods_per_year,tilt_strength,growth_of_1,drawdown
2021-06-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007385044973745286,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0592658823202998,-0.033982601779070865
2021-06-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004127275387855959,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.063637764325596,-0.029995581947152905
2021-06-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004904522601097899,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0688543997801123,-0.02523817335564782
2021-06-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0035196773834363327,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0726164224372048,-0.021807326200170563
2021-06-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0014008668126595856,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.071113829688299,-0.02317764385328347
2021-06-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.010085490213333109,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.081916537734986,-0.013325911540200797
2021-07-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0011225642577851428,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.080702016899818,-0.014433516605988461
2021-07-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005916419312107912,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0870959031832381,-0.00860249203026986
2021-07-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0015431001568170053,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.085418405324561,-0.010132317680285885
2021-07-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002559706607795637,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0881967579888931,-0.007598546833008868
2021-07-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007765406114538307,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0797464682305853,-0.015304947145508674
2021-07-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0073795567158612355,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0877145185316437,-0.008038334155140991
2021-07-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0002718702406925441,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0874188013236858,-0.008308019011991963
2021-07-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0018349278848446024,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.089414136404739,-0.006488335742900309
2021-07-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004113824976382044,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0938957954887045,-0.0024012026441524448
2021-07-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,2.0248113879490148e-05,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.093917944815344,-0.0023810031500973716
2021-07-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002645360367675241,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0910241376386407,-0.005020064906404054
2021-07-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.011001768943497397,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.079020942164562,-0.01596660425571972
2021-07-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004682884139841335,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0840738722211811,-0.011358489873714683
2021-07-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002220806394014574,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0816663540341682,-0.013554071260791223
2021-07-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002019934114042431,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0838512488026937,-0.011561515477672701
2021-07-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00875529708677928,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.093340688483838,-0.0029074428936739505
2021-07-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,7.057600635143471e-05,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0934178521032127,-0.002837072083030523
2021-07-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002405123571066029,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.090788047054095,-0.005235372145156791
2021-07-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004044049422327441,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0951992478256658,-0.0012124948265286317
2021-07-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0007873273222478466,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0943369675345473,-0.0019988675184714477
2021-07-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.003655164395682583,2021-06-30,2021-07-01,2021-07-30,252,0.15,1.0903369860139358,-0.005646725724768875
2021-08-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004486259235937097,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0854454516401468,-0.010107652285270552
2021-08-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004048937948504734,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0898403529203244,-0.006099639593673989
2021-08-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00962481041329595,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0793508461427068,-0.015665742132291327
2021-08-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0013656849110203232,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0808248993069811,-0.01432145168892085
2021-08-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006185375076659637,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0741395919125745,-0.020418243215242327
2021-08-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0013532733869618765,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0726859873889572,-0.021743885137052388
2021-08-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006174502282636479,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0793092894666425,-0.015703640522828022
2021-08-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006516308828870767,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.086342402118676,-0.009289661465341714
2021-08-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004057215098835705,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0907499269150573,-0.005270136521266289
2021-08-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003352169982387277,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.094406306078353,-0.0019356329323286792
2021-08-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009253282964608174,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.1045331573067476,0.0
2021-08-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004829359630420517,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.1098673451471057,0.0
2021-08-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.014555085981157794,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0937131305108103,-0.014555085981157734
2021-08-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0020869832100687217,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.095995691450818,-0.012498478991152862
2021-08-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004062580874012028,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.1004482625849057,-0.008486674198844524
2021-08-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003760273774827631,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.1045862493272585,-0.004758312642442197
2021-08-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00464445517457787,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0994560480058029,-0.009380668047245688
2021-08-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004150982425301412,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0948922252731395,-0.013492711484345388
2021-08-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0034999846227662624,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0910601193210971,-0.016945471824396985
2021-08-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0023703913493414346,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0936463587895473,-0.014615247874878667
2021-08-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0040801840227606915,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.0981086371892308,-0.010594696752985744
2021-08-31,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004936556954474789,2021-07-30,2021-08-02,2021-08-31,252,0.15,1.1035295130189162,-0.005710441122447341
2021-09-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007860016866387414,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0948557524340312,-0.013525573825297843
2021-09-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0048697636480787825,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.1001874411771244,-0.008721676524952926
2021-09-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0019126100269718262,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.102291670708668,-0.006825747663954829
2021-09-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.019121197671236365,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0812145337816903,-0.02581642886485469
2021-09-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003920022750573255,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.085452919352365,-0.02199760710277021
2021-09-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.014190296825014884,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0700500202371759,-0.03587575135355692
2021-09-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0015084921615022913,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0684358581692328,-0.03733012522535428
2021-09-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0008009733820262277,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0675800694864368,-0.038101198170727324
2021-09-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004849901966097877,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0624024108084675,-0.04276631306090639
2021-09-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.001971719982582751,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0644971708714028,-0.04087891627236706
2021-09-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007546412629082846,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.056464035977516,-0.048116839731428884
2021-09-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005991455547711275,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0501342786682009,-0.05382000537279308
2021-09-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.011170591501234143,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0384036576197553,-0.06438939557941348
2021-09-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.001573460110648238,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0367697708857395,-0.06586154154456869
2021-09-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.001945471075864129,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.034752765284151,-0.067678880896346
2021-09-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0030941887274377423,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0379544856261784,-0.06479410339926317
2021-09-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0007360377795853862,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0387184593410894,-0.06410575652767403
2021-09-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002012048020236204,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0366285079213893,-0.06598882068740308
2021-09-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0014181638890241083,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.035158398805122,-0.06731340161384913
2021-09-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008115300891981658,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.0435590206822876,-0.059744369230026684
2021-09-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005347333203023007,2021-08-31,2021-09-01,2021-09-30,252,0.15,1.037978762881679,-0.06477222938377225
2021-10-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0037860355490159847,2021-09-30,2021-10-01,2021-10-29,252,0.15,1.0419085873770728,-0.06123142379779212
2021-10-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0004685493992470885,2021-09-30,2021-10-01,2021-10-29,252,0.15,1.0414204017343869,-0.06167128325020377
